vehicle_number,violations
FKN00GL75140,1
FKN00GL75141,1
FKN00GL75142,1
FKN00GL75143,1
FKN00GL75115,1
FKN00GL75116,1
FKN00GL75117,1
FKN00GL75118,1
FKN00GL75119,1
FKN00GL7512,1
FKN00GL75120,1
FKN00GL75122,1
FKN00GL75125,1
FKN00GL104649,1
FKN00GL10465,1
FKN00GL104650,1
FKN00GL104651,1
FKN00GL104652,1
FKN00GL104654,1
FKN00GL104655,1
FKN00GL104656,1
FKN00GL104657,1
FKN00GL104658,1
FKN00GL104659,1
FKN00GL10466,1
FKN00GL104631,1
FKN00GL75131,1
FKN00GL75133,1
FKN00GL75134,1
FKN00GL75172,1
FKN00GL75144,1
FKN00GL75145,1
FKN00GL75146,1
FKN00GL75147,1
FKN00GL75148,1
FKN00GL75149,1
FKN00GL7515,1
FKN00GL75150,1
FKN00GL75151,1
FKN00GL75152,1
FKN00GL75153,1
FKN00GL75155,1
FKN00GL75156,1
FKN00GL75158,1
FKN00GL104648,1
FKN00GL75185,1
FKN00GL75186,1
FKN00GL75187,1
FKN00GL75159,1
FKN00GL7516,1
FKN00GL75160,1
FKN00GL75161,1
FKN00GL75162,1
FKN00GL75163,1
FKN00GL75164,1
FKN00GL75165,1
FKN00GL75166,1
FKN00GL75167,1
FKN00GL75168,1
FKN00GL75169,1
FKN00GL75170,1
FKN00GL75196,1
FKN00GL75198,1
FKN00GL75199,1
FKN00GL7520,1
FKN00GL75200,1
FKN00GL75201,1
FKN00GL75173,1
FKN00GL75175,1
FKN00GL75176,1
FKN00GL75177,1
FKN00GL75178,1
FKN00GL75179,1
FKN00GL7518,1
FKN00GL75181,1
FKN00GL75182,1
FKN00GL75183,1
FKN00GL75205,1
FKN00GL75208,1
FKN00GL7521,1
FKN00GL75210,1
FKN00GL75212,1
FKN00GL75213,1
FKN00GL75214,1
FKN00GL75216,1
FKN00GL75188,1
FKN00GL75189,1
FKN00GL75190,1
FKN00GL75191,1
FKN00GL75192,1
FKN00GL75193,1
FKN00GL75194,1
FKN00GL75195,1
FKN00GL104633,1
FKN00GL104634,1
FKN00GL104635,1
FKN00GL104636,1
FKN00GL104637,1
FKN00GL104638,1
FKN00GL104639,1
FKN00GL10464,1
FKN00GL104640,1
FKN00GL104641,1
FKN00GL104642,1
FKN00GL104643,1
FKN00GL104644,1
FKN00GL104645,1
FKN00GL104617,1
FKN00GL75203,1
FKN00GL104622,1
FKN00GL104623,1
FKN00GL104625,1
FKN00GL104626,1
FKN00GL104627,1
FKN00GL104628,1
FKN00GL10463,1
FKN00GL104630,1
FKN00GL75218,1
FKN00GL75220,1
FKN00GL75222,1
FKN00GL75223,1
FKN00GL75225,1
FKN00GL75226,1
FKN00GL75228,1
FKN00GL7523,1
FKN00GL7526,1
FKN00GL75231,1
FKN00GL75232,1
FKN00GL75233,1
FKN00GL75234,1
FKN00GL75237,1
FKN00GL75238,1
FKN00GL75239,1
FKN00GL75240,1
FKN00GL75241,1
FKN00GL75242,1
FKN00GL75243,1
FKN00GL75244,1
FKN00GL75217,1
FKN00GL104619,1
FKN00GL104620,1
FKN00GL104612,1
FKN00GL104613,1
FKN00GL104614,1
FKN00GL104615,1
FKN00GL104616,1
FKN00GL75248,1
FKN00GL75249,1
FKN00GL75250,1
FKN00GL75251,1
FKN00GL75253,1
FKN00GL75254,1
FKN00GL75255,1
FKN00GL75256,1
FKN00GL75257,1
FKN00GL75258,1
FKN00GL75259,1
FKN00GL75288,1
FKN00GL75260,1
FKN00GL75262,1
FKN00GL75263,1
FKN00GL75265,1
FKN00GL75266,1
FKN00GL7527,1
FKN00GL75270,1
FKN00GL75271,1
FKN00GL75272,1
FKN00GL75273,1
FKN00GL75246,1
FKN00GL104603,1
FKN00GL104608,1
FKN00GL104609,1
FKN00GL104610,1
FKN00GL75299,1
FKN00GL7530,1
FKN00GL75302,1
FKN00GL75303,1
FKN00GL75275,1
FKN00GL75276,1
FKN00GL75277,1
FKN00GL75278,1
FKN00GL7528,1
FKN00GL75280,1
FKN00GL75281,1
FKN00GL75282,1
FKN00GL75283,1
FKN00GL75285,1
FKN00GL75286,1
FKN00GL75287,1
FKN00GL104591,1
FKN00GL104594,1
FKN00GL104595,1
FKN00GL104596,1
FKN00GL104597,1
FKN00GL104598,1
FKN00GL1046,1
FKN00GL10460,1
FKN00GL75291,1
FKN00GL75292,1
FKN00GL75293,1
FKN00GL75294,1
FKN00GL75295,1
FKN00GL75296,1
FKN00GL75297,1
FKN00GL75298,1
FKN00GL75331,1
FKN00GL75332,1
FKN00GL75304,1
FKN00GL75306,1
FKN00GL75307,1
FKN00GL75309,1
FKN00GL75310,1
FKN00GL75311,1
FKN00GL75313,1
FKN00GL75314,1
FKN00GL75315,1
FKN00GL75316,1
FKN00GL75317,1
FKN00GL75318,1
FKN00GL7529,1
FKN00GL104590,1
FKN00GL104580,1
FKN00GL104584,1
FKN00GL104587,1
FKN00GL104559,1
FKN00GL7532,1
FKN00GL75320,1
FKN00GL75321,1
FKN00GL75323,1
FKN00GL75324,1
FKN00GL75325,1
FKN00GL75326,1
FKN00GL75327,1
FKN00GL75328,1
FKN00GL75329,1
FKN00GL7533,1
FKN00GL75330,1
FKN00GL10457,1
FKN00GL104544,1
FKN00GL75335,1
FKN00GL75336,1
FKN00GL75337,1
FKN00GL75338,1
FKN00GL7534,1
FKN00GL75342,1
FKN00GL75343,1
FKN00GL75344,1
FKN00GL75346,1
FKN00GL75347,1
FKN00GL75319,1
FKN00GL104578,1
FKN00GL104579,1
FKN00GL10458,1
FKN00GL75348,1
FKN00GL75349,1
FKN00GL7535,1
FKN00GL75350,1
FKN00GL75351,1
FKN00GL75352,1
FKN00GL75355,1
FKN00GL75356,1
FKN00GL75357,1
FKN00GL75359,1
FKN00GL75360,1
FKN00GL75361,1
FKN00GL10456,1
FKN00GL104561,1
FKN00GL104566,1
FKN00GL104568,1
FKN00GL75385,1
FKN00GL75386,1
FKN00GL75387,1
FKN00GL75389,1
FKN00GL7539,1
FKN00GL75390,1
FKN00GL75364,1
FKN00GL75365,1
FKN00GL75366,1
FKN00GL75368,1
FKN00GL75369,1
FKN00GL75370,1
FKN00GL75371,1
FKN00GL75372,1
FKN00GL75373,1
FKN00GL75375,1
FKN00GL75396,1
FKN00GL75397,1
FKN00GL75398,1
FKN00GL75399,1
FKN00GL75400,1
FKN00GL75401,1
FKN00GL75403,1
FKN00GL75404,1
FKN00GL75405,1
FKN00GL75377,1
FKN00GL75378,1
FKN00GL75379,1
FKN00GL7538,1
FKN00GL75382,1
FKN00GL75383,1
FKN00GL75384,1
FKN00GL104546,1
FKN00GL104547,1
FKN00GL104548,1
FKN00GL104549,1
FKN00GL104550,1
FKN00GL104551,1
FKN00GL104552,1
FKN00GL104554,1
FKN00GL104555,1
FKN00GL104556,1
FKN00GL104557,1
FKN00GL104558,1
FKN00GL10453,1
FKN00GL75392,1
FKN00GL75394,1
FKN00GL75395,1
FKN00GL75433,1
FKN00GL75434,1
FKN00GL75407,1
FKN00GL75408,1
FKN00GL75409,1
FKN00GL75410,1
FKN00GL75412,1
FKN00GL75414,1
FKN00GL75415,1
FKN00GL75416,1
FKN00GL75417,1
FKN00GL75418,1
FKN00GL75419,1
FKN00GL7542,1
FKN00GL75391,1
FKN00GL104545,1
FKN00GL75444,1
FKN00GL75445,1
FKN00GL75446,1
FKN00GL75447,1
FKN00GL75448,1
FKN00GL75449,1
FKN00GL75420,1
FKN00GL75421,1
FKN00GL75422,1
FKN00GL75423,1
FKN00GL75424,1
FKN00GL75425,1
FKN00GL75427,1
FKN00GL75430,1
FKN00GL75431,1
FKN00GL75432,1
FKN00GL104531,1
FKN00GL104533,1
FKN00GL104535,1
FKN00GL104536,1
FKN00GL104537,1
FKN00GL104539,1
FKN00GL10454,1
FKN00GL104540,1
FKN00GL104541,1
FKN00GL104542,1
FKN00GL104543,1
FKN00GL104515,1
FKN00GL75438,1
FKN00GL7544,1
FKN00GL75442,1
FKN00GL75443,1
FKN00GL7545,1
FKN00GL75450,1
FKN00GL75451,1
FKN00GL75452,1
FKN00GL75453,1
FKN00GL75454,1
FKN00GL75455,1
FKN00GL75456,1
FKN00GL75457,1
FKN00GL75458,1
FKN00GL75460,1
FKN00GL75461,1
FKN00GL75462,1
FKN00GL75463,1
FKN00GL75435,1
FKN00GL104530,1
FKN00GL75492,1
FKN00GL75464,1
FKN00GL75465,1
FKN00GL75466,1
FKN00GL75467,1
FKN00GL75468,1
FKN00GL75469,1
FKN00GL7547,1
FKN00GL75470,1
FKN00GL75471,1
FKN00GL75472,1
FKN00GL75473,1
FKN00GL75475,1
FKN00GL75476,1
FKN00GL75477,1
FKN00GL75478,1
FKN00GL75506,1
FKN00GL75507,1
FKN00GL75479,1
FKN00GL7548,1
FKN00GL75480,1
FKN00GL75481,1
FKN00GL75482,1
FKN00GL75483,1
FKN00GL75484,1
FKN00GL75485,1
FKN00GL75486,1
FKN00GL75487,1
FKN00GL75488,1
FKN00GL75489,1
FKN00GL75490,1
FKN00GL75491,1
FKN00GL75520,1
FKN00GL75521,1
FKN00GL75493,1
FKN00GL75494,1
FKN00GL75495,1
FKN00GL75496,1
FKN00GL75497,1
FKN00GL75498,1
FKN00GL75499,1
FKN00GL7550,1
FKN00GL75500,1
FKN00GL75501,1
FKN00GL75502,1
FKN00GL75503,1
FKN00GL75504,1
FKN00GL75505,1
FKN00GL75533,1
FKN00GL75534,1
FKN00GL75535,1
FKN00GL75536,1
FKN00GL75508,1
FKN00GL7551,1
FKN00GL75510,1
FKN00GL75511,1
FKN00GL75512,1
FKN00GL75513,1
FKN00GL75514,1
FKN00GL75515,1
FKN00GL75517,1
FKN00GL75518,1
FKN00GL75519,1
FKN00GL7552,1
FKN00GL75547,1
FKN00GL75548,1
FKN00GL75549,1
FKN00GL7555,1
FKN00GL75550,1
FKN00GL75522,1
FKN00GL75523,1
FKN00GL75524,1
FKN00GL75526,1
FKN00GL75527,1
FKN00GL75528,1
FKN00GL75529,1
FKN00GL7553,1
FKN00GL75530,1
FKN00GL75531,1
FKN00GL75532,1
FKN00GL75559,1
FKN00GL7556,1
FKN00GL75560,1
FKN00GL75562,1
FKN00GL75563,1
FKN00GL75564,1
FKN00GL75565,1
FKN00GL75537,1
FKN00GL75538,1
FKN00GL75539,1
FKN00GL75541,1
FKN00GL75542,1
FKN00GL75543,1
FKN00GL75544,1
FKN00GL75545,1
FKN00GL75546,1
FKN00GL104521,1
FKN00GL104522,1
FKN00GL104523,1
FKN00GL104524,1
FKN00GL104525,1
FKN00GL104526,1
FKN00GL104527,1
FKN00GL104528,1
FKN00GL104529,1
FKN00GL104500,1
FKN00GL75552,1
FKN00GL75553,1
FKN00GL75554,1
FKN00GL75555,1
FKN00GL75556,1
FKN00GL75557,1
FKN00GL75566,1
FKN00GL75567,1
FKN00GL75568,1
FKN00GL75569,1
FKN00GL75570,1
FKN00GL75571,1
FKN00GL75574,1
FKN00GL75576,1
FKN00GL75577,1
FKN00GL7558,1
FKN00GL75551,1
FKN00GL104516,1
FKN00GL104517,1
FKN00GL104519,1
FKN00GL10452,1
FKN00GL104520,1
FKN00GL75600,1
FKN00GL75601,1
FKN00GL75603,1
FKN00GL75604,1
FKN00GL75605,1
FKN00GL75607,1
FKN00GL75608,1
FKN00GL75609,1
FKN00GL75586,1
FKN00GL75588,1
FKN00GL75589,1
FKN00GL7559,1
FKN00GL75591,1
FKN00GL75592,1
FKN00GL75593,1
FKN00GL75594,1
FKN00GL104504,1
FKN00GL104505,1
FKN00GL104506,1
FKN00GL104507,1
FKN00GL104508,1
FKN00GL104509,1
FKN00GL10451,1
FKN00GL104510,1
FKN00GL104511,1
FKN00GL104512,1
FKN00GL104513,1
FKN00GL104514,1
FKN00GL75596,1
FKN00GL75597,1
FKN00GL75599,1
FKN00GL7560,1
FKN00GL75636,1
FKN00GL75637,1
FKN00GL7561,1
FKN00GL75610,1
FKN00GL75611,1
FKN00GL75612,1
FKN00GL75615,1
FKN00GL75616,1
FKN00GL75619,1
FKN00GL75620,1
FKN00GL75621,1
FKN00GL75622,1
FKN00GL75623,1
FKN00GL75595,1
FKN00GL104502,1
FKN00GL104503,1
FKN00GL75647,1
FKN00GL75648,1
FKN00GL75649,1
FKN00GL7565,1
FKN00GL75650,1
FKN00GL75651,1
FKN00GL75652,1
FKN00GL75624,1
FKN00GL75625,1
FKN00GL75627,1
FKN00GL75628,1
FKN00GL75629,1
FKN00GL7563,1
FKN00GL75632,1
FKN00GL75634,1
FKN00GL75635,1
FKN00GL75661,1
FKN00GL75662,1
FKN00GL75663,1
FKN00GL75664,1
FKN00GL75665,1
FKN00GL75666,1
FKN00GL75667,1
FKN00GL75639,1
FKN00GL7564,1
FKN00GL75640,1
FKN00GL75641,1
FKN00GL75642,1
FKN00GL75643,1
FKN00GL75644,1
FKN00GL75645,1
FKN00GL75646,1
FKN00GL104492,1
FKN00GL104493,1
FKN00GL104494,1
FKN00GL104495,1
FKN00GL104497,1
FKN00GL104498,1
FKN00GL104499,1
FKN00GL1045,1
FKN00GL10450,1
FKN00GL75654,1
FKN00GL75655,1
FKN00GL75656,1
FKN00GL75657,1
FKN00GL75659,1
FKN00GL7566,1
FKN00GL75660,1
FKN00GL75668,1
FKN00GL7567,1
FKN00GL75670,1
FKN00GL75671,1
FKN00GL75672,1
FKN00GL75673,1
FKN00GL75674,1
FKN00GL75675,1
FKN00GL75676,1
FKN00GL75677,1
FKN00GL75678,1
FKN00GL75679,1
FKN00GL7568,1
FKN00GL75680,1
FKN00GL75681,1
FKN00GL75653,1
FKN00GL75709,1
FKN00GL7571,1
FKN00GL75710,1
FKN00GL75683,1
FKN00GL75684,1
FKN00GL75685,1
FKN00GL75686,1
FKN00GL75687,1
FKN00GL75688,1
FKN00GL75689,1
FKN00GL7569,1
FKN00GL75690,1
FKN00GL75691,1
FKN00GL75692,1
FKN00GL75693,1
FKN00GL75695,1
FKN00GL75720,1
FKN00GL75721,1
FKN00GL75723,1
FKN00GL75724,1
FKN00GL75725,1
FKN00GL75698,1
FKN00GL75699,1
FKN00GL7570,1
FKN00GL75700,1
FKN00GL75701,1
FKN00GL75702,1
FKN00GL75703,1
FKN00GL75704,1
FKN00GL75705,1
FKN00GL75707,1
FKN00GL75708,1
FKN00GL75734,1
FKN00GL75735,1
FKN00GL75736,1
FKN00GL75738,1
FKN00GL75739,1
FKN00GL7574,1
FKN00GL75711,1
FKN00GL75712,1
FKN00GL75713,1
FKN00GL75714,1
FKN00GL75715,1
FKN00GL75716,1
FKN00GL75717,1
FKN00GL75718,1
FKN00GL75719,1
FKN00GL7572,1
FKN00GL75746,1
FKN00GL75747,1
FKN00GL75748,1
FKN00GL75749,1
FKN00GL7575,1
FKN00GL75750,1
FKN00GL75751,1
FKN00GL75752,1
FKN00GL75753,1
FKN00GL75754,1
FKN00GL75728,1
FKN00GL75729,1
FKN00GL7573,1
FKN00GL75730,1
FKN00GL75731,1
FKN00GL75733,1
FKN00GL104476,1
FKN00GL104477,1
FKN00GL104478,1
FKN00GL104479,1
FKN00GL10448,1
FKN00GL104480,1
FKN00GL104481,1
FKN00GL104482,1
FKN00GL104483,1
FKN00GL104484,1
FKN00GL104485,1
FKN00GL104458,1
FKN00GL75741,1
FKN00GL75743,1
FKN00GL75744,1
FKN00GL75745,1
FKN00GL75783,1
FKN00GL75756,1
FKN00GL75757,1
FKN00GL75758,1
FKN00GL75759,1
FKN00GL7576,1
FKN00GL75760,1
FKN00GL75761,1
FKN00GL75762,1
FKN00GL75763,1
FKN00GL75765,1
FKN00GL75766,1
FKN00GL75767,1
FKN00GL75740,1
FKN00GL104473,1
FKN00GL104474,1
FKN00GL75795,1
FKN00GL75796,1
FKN00GL75797,1
FKN00GL75798,1
FKN00GL7577,1
FKN00GL75772,1
FKN00GL75774,1
FKN00GL75775,1
FKN00GL75776,1
FKN00GL75777,1
FKN00GL75778,1
FKN00GL75779,1
FKN00GL7578,1
FKN00GL75780,1
FKN00GL75781,1
FKN00GL75782,1
FKN00GL75806,1
FKN00GL75807,1
FKN00GL75808,1
FKN00GL7581,1
FKN00GL75811,1
FKN00GL75812,1
FKN00GL75784,1
FKN00GL75786,1
FKN00GL75787,1
FKN00GL75789,1
FKN00GL7579,1
FKN00GL75790,1
FKN00GL75791,1
FKN00GL75792,1
FKN00GL75793,1
FKN00GL75794,1
FKN00GL7582,1
FKN00GL75820,1
FKN00GL75821,1
FKN00GL75822,1
FKN00GL75823,1
FKN00GL75824,1
FKN00GL75825,1
FKN00GL75826,1
FKN00GL75799,1
FKN00GL7580,1
FKN00GL75800,1
FKN00GL75801,1
FKN00GL75802,1
FKN00GL75803,1
FKN00GL75804,1
FKN00GL75805,1
FKN00GL10446,1
FKN00GL104460,1
FKN00GL104462,1
FKN00GL104464,1
FKN00GL104465,1
FKN00GL104467,1
FKN00GL104468,1
FKN00GL104469,1
FKN00GL104470,1
FKN00GL104471,1
FKN00GL104443,1
FKN00GL75814,1
FKN00GL75815,1
FKN00GL75816,1
FKN00GL75818,1
FKN00GL75819,1
FKN00GL75852,1
FKN00GL75853,1
FKN00GL75854,1
FKN00GL75856,1
FKN00GL75829,1
FKN00GL7583,1
FKN00GL75830,1
FKN00GL75831,1
FKN00GL75836,1
FKN00GL75837,1
FKN00GL75838,1
FKN00GL75839,1
FKN00GL75840,1
FKN00GL75841,1
FKN00GL75813,1
FKN00GL104459,1
FKN00GL75860,1
FKN00GL75861,1
FKN00GL75865,1
FKN00GL75866,1
FKN00GL75867,1
FKN00GL75868,1
FKN00GL7587,1
FKN00GL75870,1
FKN00GL75842,1
FKN00GL75843,1
FKN00GL75844,1
FKN00GL75845,1
FKN00GL75846,1
FKN00GL75848,1
FKN00GL7585,1
FKN00GL75851,1
FKN00GL104445,1
FKN00GL104446,1
FKN00GL104447,1
FKN00GL104448,1
FKN00GL104449,1
FKN00GL10445,1
FKN00GL104450,1
FKN00GL104452,1
FKN00GL104453,1
FKN00GL104454,1
FKN00GL104455,1
FKN00GL104456,1
FKN00GL104457,1
FKN00GL104429,1
FKN00GL75858,1
FKN00GL75859,1
FKN00GL75898,1
FKN00GL75899,1
FKN00GL7590,1
FKN00GL75871,1
FKN00GL75872,1
FKN00GL75873,1
FKN00GL75877,1
FKN00GL75878,1
FKN00GL75879,1
FKN00GL7588,1
FKN00GL75880,1
FKN00GL75882,1
FKN00GL75884,1
FKN00GL75885,1
FKN00GL75857,1
FKN00GL104444,1
FKN00GL75910,1
FKN00GL75911,1
FKN00GL75912,1
FKN00GL75913,1
FKN00GL75914,1
FKN00GL75886,1
FKN00GL75887,1
FKN00GL75888,1
FKN00GL75889,1
FKN00GL7589,1
FKN00GL75890,1
FKN00GL75891,1
FKN00GL75893,1
FKN00GL75894,1
FKN00GL75896,1
FKN00GL75897,1
FKN00GL75923,1
FKN00GL75924,1
FKN00GL75925,1
FKN00GL75926,1
FKN00GL75927,1
FKN00GL75928,1
FKN00GL75929,1
FKN00GL75900,1
FKN00GL75901,1
FKN00GL75902,1
FKN00GL75903,1
FKN00GL75905,1
FKN00GL75906,1
FKN00GL75907,1
FKN00GL75908,1
FKN00GL75909,1
FKN00GL104431,1
FKN00GL104432,1
FKN00GL104434,1
FKN00GL104435,1
FKN00GL104439,1
FKN00GL104440,1
FKN00GL104442,1
FKN00GL104414,1
FKN00GL75916,1
FKN00GL75917,1
FKN00GL75918,1
FKN00GL75919,1
FKN00GL7592,1
FKN00GL75920,1
FKN00GL75921,1
FKN00GL75922,1
FKN00GL75956,1
FKN00GL75957,1
FKN00GL75958,1
FKN00GL75930,1
FKN00GL75932,1
FKN00GL75934,1
FKN00GL75935,1
FKN00GL75936,1
FKN00GL75938,1
FKN00GL75939,1
FKN00GL7594,1
FKN00GL75940,1
FKN00GL75943,1
FKN00GL75915,1
FKN00GL10443,1
FKN00GL104430,1
FKN00GL75967,1
FKN00GL75968,1
FKN00GL75969,1
FKN00GL75970,1
FKN00GL75971,1
FKN00GL75972,1
FKN00GL75944,1
FKN00GL75945,1
FKN00GL75947,1
FKN00GL75949,1
FKN00GL7595,1
FKN00GL75950,1
FKN00GL75951,1
FKN00GL75953,1
FKN00GL75954,1
FKN00GL75955,1
FKN00GL75980,1
FKN00GL75981,1
FKN00GL75982,1
FKN00GL75983,1
FKN00GL75984,1
FKN00GL75985,1
FKN00GL75986,1
FKN00GL75987,1
FKN00GL75959,1
FKN00GL75960,1
FKN00GL75961,1
FKN00GL75962,1
FKN00GL75963,1
FKN00GL75964,1
FKN00GL75965,1
FKN00GL75966,1
FKN00GL104418,1
FKN00GL104419,1
FKN00GL10442,1
FKN00GL104420,1
FKN00GL104422,1
FKN00GL104423,1
FKN00GL104427,1
FKN00GL104428,1
FKN00GL10440,1
FKN00GL75974,1
FKN00GL75975,1
FKN00GL75976,1
FKN00GL75977,1
FKN00GL75978,1
FKN00GL75979,1
FKN00GL7598,1
FKN00GL76014,1
FKN00GL76015,1
FKN00GL76016,1
FKN00GL75988,1
FKN00GL75989,1
FKN00GL7599,1
FKN00GL75991,1
FKN00GL75993,1
FKN00GL75994,1
FKN00GL75996,1
FKN00GL75998,1
FKN00GL75999,1
FKN00GL76000,1
FKN00GL76001,1
FKN00GL75973,1
FKN00GL104416,1
FKN00GL76025,1
FKN00GL76026,1
FKN00GL76027,1
FKN00GL76028,1
FKN00GL76029,1
FKN00GL76030,1
FKN00GL76002,1
FKN00GL76003,1
FKN00GL76005,1
FKN00GL76006,1
FKN00GL76007,1
FKN00GL76008,1
FKN00GL76009,1
FKN00GL7601,1
FKN00GL76012,1
FKN00GL76013,1
FKN00GL76038,1
FKN00GL76039,1
FKN00GL76040,1
FKN00GL76041,1
FKN00GL76042,1
FKN00GL76043,1
FKN00GL76044,1
FKN00GL76045,1
FKN00GL76018,1
FKN00GL76019,1
FKN00GL7602,1
FKN00GL76020,1
FKN00GL76021,1
FKN00GL76022,1
FKN00GL76023,1
FKN00GL76024,1
FKN00GL76051,1
FKN00GL76052,1
FKN00GL76053,1
FKN00GL76054,1
FKN00GL76055,1
FKN00GL76056,1
FKN00GL76057,1
FKN00GL76058,1
FKN00GL76059,1
FKN00GL7606,1
FKN00GL76031,1
FKN00GL76032,1
FKN00GL76033,1
FKN00GL76034,1
FKN00GL76035,1
FKN00GL76036,1
FKN00GL104403,1
FKN00GL104404,1
FKN00GL104405,1
FKN00GL104406,1
FKN00GL104407,1
FKN00GL104408,1
FKN00GL104409,1
FKN00GL10441,1
FKN00GL104410,1
FKN00GL104411,1
FKN00GL104412,1
FKN00GL104413,1
FKN00GL76047,1
FKN00GL76048,1
FKN00GL76049,1
FKN00GL76050,1
FKN00GL76060,1
FKN00GL76061,1
FKN00GL76062,1
FKN00GL76063,1
FKN00GL76064,1
FKN00GL76065,1
FKN00GL76066,1
FKN00GL76068,1
FKN00GL76069,1
FKN00GL76070,1
FKN00GL76071,1
FKN00GL76072,1
FKN00GL76074,1
FKN00GL76046,1
FKN00GL104400,1
FKN00GL104402,1
FKN00GL76101,1
FKN00GL76102,1
FKN00GL76103,1
FKN00GL76076,1
FKN00GL76077,1
FKN00GL76078,1
FKN00GL7608,1
FKN00GL76080,1
FKN00GL76081,1
FKN00GL76082,1
FKN00GL76083,1
FKN00GL76084,1
FKN00GL76085,1
FKN00GL76087,1
FKN00GL76088,1
FKN00GL76089,1
FKN00GL7611,1
FKN00GL76110,1
FKN00GL76112,1
FKN00GL76113,1
FKN00GL76114,1
FKN00GL76115,1
FKN00GL76116,1
FKN00GL76117,1
FKN00GL76118,1
FKN00GL7609,1
FKN00GL76093,1
FKN00GL76095,1
FKN00GL76096,1
FKN00GL76098,1
FKN00GL7610,1
FKN00GL76100,1
FKN00GL10439,1
FKN00GL104390,1
FKN00GL104391,1
FKN00GL104392,1
FKN00GL104394,1
FKN00GL104396,1
FKN00GL104397,1
FKN00GL104398,1
FKN00GL104399,1
FKN00GL1044,1
FKN00GL104371,1
FKN00GL76105,1
FKN00GL76106,1
FKN00GL76107,1
FKN00GL76108,1
FKN00GL76109,1
FKN00GL76146,1
FKN00GL76147,1
FKN00GL76119,1
FKN00GL76120,1
FKN00GL76121,1
FKN00GL76122,1
FKN00GL76123,1
FKN00GL76124,1
FKN00GL76125,1
FKN00GL76126,1
FKN00GL76128,1
FKN00GL76129,1
FKN00GL76130,1
FKN00GL76131,1
FKN00GL104387,1
FKN00GL104388,1
FKN00GL76157,1
FKN00GL76158,1
FKN00GL76159,1
FKN00GL7616,1
FKN00GL76133,1
FKN00GL76135,1
FKN00GL76136,1
FKN00GL76137,1
FKN00GL76138,1
FKN00GL76139,1
FKN00GL7614,1
FKN00GL76140,1
FKN00GL76141,1
FKN00GL76142,1
FKN00GL76143,1
FKN00GL76144,1
FKN00GL76169,1
FKN00GL7617,1
FKN00GL76170,1
FKN00GL76171,1
FKN00GL76172,1
FKN00GL76173,1
FKN00GL76174,1
FKN00GL76175,1
FKN00GL76176,1
FKN00GL76148,1
FKN00GL76149,1
FKN00GL76150,1
FKN00GL76151,1
FKN00GL76152,1
FKN00GL76153,1
FKN00GL76156,1
FKN00GL76182,1
FKN00GL76183,1
FKN00GL76184,1
FKN00GL76185,1
FKN00GL76186,1
FKN00GL76187,1
FKN00GL76188,1
FKN00GL76189,1
FKN00GL7619,1
FKN00GL76190,1
FKN00GL76163,1
FKN00GL76164,1
FKN00GL76165,1
FKN00GL76166,1
FKN00GL76167,1
FKN00GL76168,1
FKN00GL76196,1
FKN00GL76197,1
FKN00GL76198,1
FKN00GL76199,1
FKN00GL7620,1
FKN00GL76200,1
FKN00GL76201,1
FKN00GL76202,1
FKN00GL76203,1
FKN00GL76204,1
FKN00GL76205,1
FKN00GL76177,1
FKN00GL76178,1
FKN00GL76179,1
FKN00GL76180,1
FKN00GL76181,1
FKN00GL104376,1
FKN00GL104377,1
FKN00GL104378,1
FKN00GL104379,1
FKN00GL10438,1
FKN00GL104380,1
FKN00GL104381,1
FKN00GL104382,1
FKN00GL104383,1
FKN00GL104384,1
FKN00GL104385,1
FKN00GL104357,1
FKN00GL76192,1
FKN00GL76193,1
FKN00GL76194,1
FKN00GL76195,1
FKN00GL76206,1
FKN00GL76208,1
FKN00GL76209,1
FKN00GL7621,1
FKN00GL76210,1
FKN00GL76211,1
FKN00GL76212,1
FKN00GL76213,1
FKN00GL76216,1
FKN00GL76218,1
FKN00GL7622,1
FKN00GL76191,1
FKN00GL104372,1
FKN00GL104373,1
FKN00GL104374,1
FKN00GL104375,1
FKN00GL76246,1
FKN00GL76247,1
FKN00GL76249,1
FKN00GL76220,1
FKN00GL76221,1
FKN00GL76222,1
FKN00GL76223,1
FKN00GL76225,1
FKN00GL76226,1
FKN00GL76227,1
FKN00GL76228,1
FKN00GL76229,1
FKN00GL7623,1
FKN00GL76231,1
FKN00GL76233,1
FKN00GL76234,1
FKN00GL76256,1
FKN00GL76257,1
FKN00GL76258,1
FKN00GL76259,1
FKN00GL76260,1
FKN00GL76261,1
FKN00GL76262,1
FKN00GL76263,1
FKN00GL76235,1
FKN00GL76237,1
FKN00GL76238,1
FKN00GL76239,1
FKN00GL7624,1
FKN00GL76240,1
FKN00GL76241,1
FKN00GL76242,1
FKN00GL10436,1
FKN00GL104360,1
FKN00GL104361,1
FKN00GL104362,1
FKN00GL104363,1
FKN00GL104364,1
FKN00GL104366,1
FKN00GL104367,1
FKN00GL104368,1
FKN00GL104369,1
FKN00GL10437,1
FKN00GL76251,1
FKN00GL76252,1
FKN00GL76253,1
FKN00GL76254,1
FKN00GL76255,1
FKN00GL76287,1
FKN00GL76288,1
FKN00GL76289,1
FKN00GL76291,1
FKN00GL76292,1
FKN00GL76264,1
FKN00GL76265,1
FKN00GL76266,1
FKN00GL76267,1
FKN00GL76268,1
